#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc
Chr2A_a	215500000	216000000	0.545308	0.454692
Chr2A_a	216000000	216500000	0.552880	0.447120
Chr2A_a	216500000	217000000	0.526940	0.473060
Chr2A_a	217000000	217500000	0.544168	0.455832
Chr2A_a	217500000	218000000	0.551872	0.448128
Chr2A_a	218000000	218500000	0.548176	0.451824
Chr2A_a	218500000	219000000	0.540346	0.459654
Chr2A_a	219000000	219500000	0.552190	0.447810
Chr2A_a	219500000	220000000	0.541590	0.458410
Chr2A_a	220000000	220500000	0.543558	0.456442
Chr2A_a	220500000	221000000	0.535482	0.464518
Chr2A_a	221000000	221500000	0.545318	0.454682
Chr2A_a	221500000	222000000	0.536910	0.463090
Chr2A_a	222000000	222500000	0.531088	0.468912
Chr2A_a	222500000	223000000	0.526928	0.473072
Chr2A_a	223000000	223500000	0.526928	0.473072
Chr2A_a	223500000	224000000	0.546990	0.453010
Chr2A_a	224000000	224500000	0.560464	0.439536
Chr2A_a	224500000	225000000	0.542556	0.457444
Chr2A_a	225000000	225500000	0.540982	0.459018
Chr2A_a	225500000	226000000	0.538660	0.461340
Chr2A_a	226000000	226500000	0.535062	0.464938
Chr2A_a	226500000	227000000	0.525532	0.474468
Chr2A_a	227000000	227500000	0.537648	0.462352
Chr2A_a	227500000	228000000	0.549240	0.450760
Chr2A_a	228000000	228500000	0.544252	0.455748
Chr2A_a	228500000	229000000	0.524530	0.475470
Chr2A_a	229000000	229500000	0.524990	0.475010
Chr2A_a	229500000	230000000	0.556358	0.443642
Chr2A_a	230000000	230500000	0.599978	0.400022
Chr2A_a	230500000	231000000	0.607328	0.392672
Chr2A_a	231000000	231500000	0.547458	0.452542
Chr2A_a	231500000	232000000	0.549368	0.450632
Chr2A_a	232000000	232500000	0.539426	0.460574
Chr2A_a	232500000	233000000	0.557824	0.442176
Chr2A_a	233000000	233500000	0.547210	0.452790
Chr2A_a	233500000	234000000	0.549776	0.450224
Chr2A_a	234000000	234500000	0.528032	0.471968
Chr2A_a	234500000	235000000	0.549536	0.450464
Chr2A_a	235000000	235500000	0.542170	0.457830
Chr2A_a	235500000	236000000	0.537032	0.462968
Chr2A_a	236000000	236500000	0.541596	0.458404
Chr2A_a	236500000	237000000	0.540776	0.459224
Chr2A_a	237000000	237500000	0.534778	0.465222
Chr2A_a	237500000	238000000	0.545842	0.454158
Chr2A_a	238000000	238500000	0.536084	0.463916
Chr2A_a	238500000	239000000	0.556590	0.443410
Chr2A_a	239000000	239500000	0.540882	0.459118
Chr2A_a	239500000	240000000	0.537456	0.462544
Chr2A_a	240000000	240500000	0.539324	0.460676
Chr2A_a	240500000	241000000	0.531648	0.468352
Chr2A_a	241000000	241500000	0.535086	0.464914
Chr2A_a	241500000	242000000	0.516886	0.483114
Chr2A_a	242000000	242500000	0.551770	0.448230
Chr2A_a	242500000	243000000	0.543716	0.456284
Chr2A_a	243000000	243500000	0.536764	0.463236
Chr2A_a	243500000	244000000	0.532204	0.467796
Chr2A_a	244000000	244500000	0.536256	0.463744
Chr2A_a	244500000	245000000	0.552648	0.447352
Chr2A_a	245000000	245500000	0.539468	0.460532
Chr2A_a	245500000	246000000	0.537214	0.462786
Chr2A_a	246000000	246500000	0.544458	0.455542
Chr2A_a	246500000	247000000	0.527656	0.472344
Chr2A_a	247000000	247500000	0.553652	0.446348
Chr2A_a	247500000	248000000	0.539540	0.460460
Chr2A_a	248000000	248500000	0.544618	0.455382
Chr2A_a	248500000	249000000	0.540810	0.459190
Chr2A_a	249000000	249500000	0.531334	0.468466
Chr2A_a	249500000	250000000	0.526782	0.473218
Chr2A_a	250000000	250500000	0.525964	0.474036
Chr2A_a	250500000	251000000	0.547760	0.452240
Chr2A_a	251000000	251500000	0.555546	0.444454
Chr2A_a	251500000	252000000	0.551834	0.448166
Chr2A_a	252000000	252500000	0.548952	0.451048
Chr2A_a	252500000	253000000	0.541880	0.458120
Chr2A_a	253000000	253500000	0.533312	0.466688
Chr2A_a	253500000	254000000	0.524428	0.475572
Chr2A_a	254000000	254500000	0.543560	0.456440
Chr2A_a	254500000	255000000	0.543632	0.456368
Chr2A_a	255000000	255500000	0.536614	0.463386
Chr2A_a	255500000	256000000	0.552588	0.447412
Chr2A_a	256000000	256500000	0.547104	0.452896
Chr2A_a	256500000	257000000	0.554164	0.445636
Chr2A_a	257000000	257500000	0.544066	0.455934
Chr2A_a	257500000	258000000	0.538032	0.461968
Chr2A_a	258000000	258500000	0.564318	0.435682
Chr2A_a	258500000	259000000	0.545780	0.454220
Chr2A_a	259000000	259500000	0.556362	0.443638
Chr2A_a	259500000	260000000	0.544254	0.455746
Chr2A_a	260000000	260500000	0.540086	0.459914
Chr2A_a	260500000	261000000	0.548898	0.451102
Chr2A_a	261000000	261500000	0.556428	0.443572
Chr2A_a	261500000	262000000	0.540876	0.459124
Chr2A_a	262000000	262500000	0.522294	0.477506
Chr2A_a	262500000	263000000	0.544514	0.455486
Chr2A_a	263000000	263500000	0.555442	0.444558
Chr2A_a	263500000	264000000	0.550984	0.449016
Chr2A_a	264000000	264500000	0.546978	0.453022
Chr2A_a	264500000	264562364	0.529167	0.470833
Chr2B_a	0	500000	0.547474	0.452526
Chr2B_a	500000	1000000	0.561358	0.438642
Chr2B_a	1000000	1500000	0.545496	0.454504
Chr2B_a	1500000	2000000	0.542572	0.457428
Chr2B_a	2000000	2500000	0.539594	0.460406
Chr2B_a	2500000	3000000	0.554558	0.445442
Chr2B_a	3000000	3500000	0.550594	0.449406
Chr2B_a	3500000	4000000	0.557420	0.442580
Chr2B_a	4000000	4500000	0.555328	0.444672
Chr2B_a	4500000	5000000	0.537784	0.462216
Chr2B_a	5000000	5500000	0.552422	0.447578
Chr2B_a	5500000	6000000	0.557402	0.442598
Chr2B_a	6000000	6500000	0.564788	0.435212
Chr2B_a	6500000	7000000	0.558848	0.441152
Chr2B_a	7000000	7500000	0.541880	0.458120
Chr2B_a	7500000	8000000	0.548758	0.451242
Chr2B_a	8000000	8500000	0.548342	0.451658
Chr2B_a	8500000	9000000	0.539342	0.460458
Chr2B_a	9000000	9500000	0.535322	0.464678
Chr2B_a	9500000	10000000	0.547550	0.452450
Chr2B_a	10000000	10500000	0.537076	0.462924
Chr2B_a	10500000	11000000	0.549962	0.450038
Chr2B_a	11000000	11500000	0.552052	0.447948
Chr2B_a	11500000	12000000	0.555204	0.444796
Chr2B_a	12000000	12500000	0.551814	0.448186
Chr2B_a	12500000	13000000	0.533964	0.466036
Chr2B_a	13000000	13500000	0.549188	0.450812
Chr2B_a	13500000	14000000	0.544832	0.455168
Chr2B_a	14000000	14500000	0.558978	0.441022
Chr2B_a	14500000	15000000	0.539510	0.460490
Chr2B_a	15000000	15500000	0.540870	0.459130
Chr2B_a	15500000	16000000	0.546970	0.453030
Chr2B_a	16000000	16500000	0.541142	0.458858
Chr2B_a	16500000	17000000	0.552604	0.447396
Chr2B_a	17000000	17500000	0.557328	0.442672
Chr2B_a	17500000	18000000	0.555322	0.444678
Chr2B_a	18000000	18500000	0.546860	0.453140
Chr2B_a	18500000	19000000	0.535314	0.464686
Chr2B_a	19000000	19500000	0.545604	0.454396
Chr2B_a	19500000	20000000	0.553358	0.446642
Chr2B_a	20000000	20500000	0.551578	0.448422
Chr2B_a	20500000	21000000	0.539150	0.460850
Chr2B_a	21000000	21500000	0.521712	0.478288
Chr2B_a	21500000	22000000	0.533160	0.466840
Chr2B_a	22000000	22500000	0.547322	0.452678
Chr2B_a	22500000	23000000	0.551292	0.448708
Chr2B_a	23000000	23500000	0.541852	0.458148
Chr2B_a	23500000	24000000	0.552242	0.447758
Chr2B_a	24000000	24500000	0.537622	0.462378
Chr2B_a	24500000	25000000	0.548124	0.451876
Chr2B_a	25000000	25500000	0.549146	0.450854
Chr2B_a	25500000	26000000	0.541514	0.458486
Chr2B_a	26000000	26500000	0.546202	0.453798
Chr2B_a	26500000	27000000	0.540542	0.459458
Chr2B_a	27000000	27500000	0.542470	0.457530
Chr2B_a	27500000	28000000	0.529616	0.470384
Chr2B_a	28000000	28500000	0.558916	0.441084
Chr2B_a	28500000	29000000	0.532632	0.467368
Chr2B_a	29000000	29500000	0.535272	0.464728
Chr2B_a	29500000	30000000	0.543506	0.456494
Chr2B_a	30000000	30500000	0.561622	0.438378
Chr2B_a	30500000	31000000	0.560500	0.439500
Chr2B_a	31000000	31500000	0.546852	0.453148
Chr2B_a	31500000	32000000	0.520550	0.479450
Chr2B_a	32000000	32500000	0.560618	0.439382
Chr2B_a	32500000	33000000	0.543950	0.456050
Chr2B_a	33000000	33500000	0.545620	0.454380
Chr2B_a	33500000	34000000	0.545104	0.454896
Chr2B_a	34000000	34500000	0.550512	0.449488
Chr2B_a	34500000	35000000	0.530558	0.469442
Chr2B_a	35000000	35500000	0.546362	0.453638
Chr2B_a	35500000	36000000	0.552502	0.447498
Chr2B_a	36000000	36500000	0.555196	0.444804
Chr2B_a	36500000	37000000	0.537756	0.462244
Chr2B_a	37000000	37500000	0.526858	0.473142
Chr2B_a	37500000	38000000	0.555112	0.444888
Chr2B_a	38000000	38500000	0.544778	0.455222
Chr2B_a	38500000	39000000	0.548340	0.451660
Chr2B_a	39000000	39500000	0.557494	0.442506
Chr2B_a	39500000	40000000	0.557166	0.442834
Chr2B_a	40000000	40500000	0.546036	0.453964
Chr2B_a	40500000	41000000	0.545660	0.454340
Chr2B_a	41000000	41500000	0.542672	0.457328
Chr2B_a	41500000	42000000	0.551158	0.448842
Chr2B_a	42000000	42500000	0.552786	0.447214
Chr2B_a	42500000	43000000	0.544232	0.455768
Chr2B_a	43000000	43500000	0.548192	0.451808
Chr2B_a	43500000	44000000	0.532102	0.467898
Chr2B_a	44000000	44500000	0.562704	0.437296
Chr2B_a	44500000	45000000	0.545356	0.454644
Chr2B_a	45000000	45500000	0.524222	0.475778
Chr2B_a	45500000	46000000	0.535786	0.464214
Chr2B_a	46000000	46500000	0.544320	0.455680
Chr2B_a	46500000	47000000	0.540048	0.459952
Chr2B_a	47000000	47500000	0.556694	0.443306
Chr2B_a	47500000	48000000	0.547438	0.452562
Chr2B_a	48000000	48500000	0.535802	0.464198
Chr2B_a	48500000	49000000	0.541478	0.458522
Chr2B_a	49000000	49500000	0.534082	0.465918
Chr2B_a	49500000	50000000	0.506106	0.493894
Chr2B_a	50000000	50500000	0.536590	0.463410
Chr2B_a	50500000	51000000	0.555440	0.444560
Chr2B_a	51000000	51500000	0.536402	0.463598
Chr2B_a	51500000	52000000	0.530264	0.469736
Chr2B_a	52000000	52500000	0.540088	0.459912
Chr2B_a	52500000	53000000	0.542262	0.457738
Chr2B_a	53000000	53500000	0.527238	0.472762
Chr2B_a	53500000	54000000	0.524066	0.475934
Chr2B_a	54000000	54500000	0.540464	0.459536
Chr2B_a	54500000	55000000	0.518336	0.481664
Chr2B_a	55000000	55500000	0.540034	0.459966
Chr2B_a	55500000	56000000	0.524544	0.475456
Chr2B_a	56000000	56500000	0.525190	0.474810
Chr2B_a	56500000	57000000	0.516540	0.483460
Chr2B_a	57000000	57500000	0.531798	0.468202
Chr2B_a	57500000	58000000	0.542414	0.457586
Chr2B_a	58000000	58500000	0.526388	0.473612
Chr2B_a	58500000	59000000	0.521704	0.478296
Chr2B_a	59000000	59500000	0.524008	0.475992
Chr2B_a	59500000	60000000	0.540700	0.459300
Chr2B_a	60000000	60500000	0.524310	0.475690
Chr2B_a	60500000	61000000	0.547920	0.452080
Chr2B_a	61000000	61500000	0.504734	0.495266
Chr2B_a	61500000	62000000	0.511358	0.488642
Chr2B_a	62000000	62500000	0.515306	0.484694
Chr2B_a	62500000	63000000	0.524432	0.475568
Chr2B_a	63000000	63500000	0.523818	0.476182
Chr2B_a	63500000	64000000	0.519952	0.480048
Chr2B_a	64000000	64500000	0.548274	0.451726
Chr2B_a	64500000	65000000	0.512170	0.487830
Chr2B_a	65000000	65500000	0.499518	0.500482
Chr2B_a	65500000	66000000	0.517504	0.482496
Chr2B_a	66000000	66500000	0.525826	0.474174
Chr2B_a	66500000	67000000	0.523078	0.476922
Chr2B_a	67000000	67500000	0.530458	0.469542
Chr2B_a	67500000	68000000	0.511586	0.488414
Chr2B_a	68000000	68500000	0.529048	0.470952
Chr2B_a	68500000	69000000	0.519398	0.480602
Chr2B_a	69000000	69500000	0.528926	0.471074
Chr2B_a	69500000	70000000	0.522498	0.477502
Chr2B_a	70000000	70500000	0.510746	0.489254
Chr2B_a	70500000	71000000	0.519482	0.480518
Chr2B_a	71000000	71500000	0.532156	0.467844
Chr2B_a	71500000	72000000	0.516690	0.483310
Chr2B_a	72000000	72500000	0.547326	0.452674
Chr2B_a	72500000	73000000	0.523868	0.476132
Chr2B_a	73000000	73500000	0.528866	0.471134
Chr2B_a	73500000	74000000	0.521432	0.478568
Chr2B_a	74000000	74500000	0.471598	0.528402
Chr2B_a	74500000	75000000	0.462952	0.536848
Chr2B_a	75000000	75500000	0.519316	0.480684
Chr2B_a	75500000	76000000	0.517422	0.482578
Chr2B_a	76000000	76500000	0.517288	0.482712
Chr2B_a	76500000	77000000	0.506476	0.493524
Chr2B_a	77000000	77500000	0.500542	0.499458
Chr2B_a	77500000	78000000	0.493240	0.506760
Chr2B_a	78000000	78500000	0.510658	0.489342
Chr2B_a	78500000	79000000	0.513208	0.486792
Chr2B_a	79000000	79500000	0.530022	0.469978
Chr2B_a	79500000	80000000	0.510932	0.489068
Chr2B_a	80000000	80500000	0.529998	0.470002
Chr2B_a	80500000	81000000	0.514222	0.485778
Chr2B_a	81000000	81500000	0.535524	0.464476
Chr2B_a	81500000	82000000	0.540074	0.459926
Chr2B_a	82000000	82500000	0.537114	0.462886
Chr2B_a	82500000	83000000	0.550388	0.449612
Chr2B_a	83000000	83500000	0.522032	0.477968
Chr2B_a	83500000	84000000	0.534672	0.465328
Chr2B_a	84000000	84500000	0.533652	0.466348
Chr2B_a	84500000	85000000	0.542134	0.457866
Chr2B_a	85000000	85500000	0.521394	0.478606
Chr2B_a	85500000	86000000	0.541434	0.458566
Chr2B_a	86000000	86500000	0.540372	0.459628
Chr2B_a	86500000	87000000	0.545224	0.454776
Chr2B_a	87000000	87500000	0.530714	0.469286
Chr2B_a	87500000	88000000	0.547912	0.452088
Chr2B_a	88000000	88500000	0.533586	0.466414
Chr2B_a	88500000	89000000	0.543448	0.456552
Chr2B_a	89000000	89500000	0.518954	0.481046
Chr2B_a	89500000	90000000	0.529504	0.470496
Chr2B_a	90000000	90500000	0.530136	0.469864
Chr2B_a	90500000	91000000	0.565730	0.434270
Chr2B_a	91000000	91500000	0.572340	0.427660
Chr2B_a	91500000	92000000	0.520688	0.479312
Chr2B_a	92000000	92500000	0.527428	0.472572
Chr2B_a	92500000	93000000	0.533154	0.466846
Chr2B_a	93000000	93500000	0.523972	0.476028
Chr2B_a	93500000	94000000	0.515858	0.484142
Chr2B_a	94000000	94500000	0.540580	0.459420
Chr2B_a	94500000	95000000	0.512352	0.487648
Chr2B_a	95000000	95500000	0.506232	0.493768
Chr2B_a	95500000	96000000	0.517540	0.482460
Chr2B_a	96000000	96500000	0.517796	0.482204
Chr2B_a	96500000	97000000	0.533704	0.466296
Chr2B_a	97000000	97500000	0.530284	0.469716
Chr2B_a	97500000	98000000	0.545270	0.454730
Chr2B_a	98000000	98500000	0.538046	0.461954
Chr2B_a	98500000	99000000	0.547290	0.452710
Chr2B_a	99000000	99500000	0.536646	0.463354
Chr2B_a	99500000	100000000	0.550384	0.449616
Chr2B_a	100000000	100500000	0.546274	0.453726
Chr2B_a	100500000	101000000	0.548958	0.451042
Chr2B_a	101000000	101500000	0.536802	0.463198
Chr2B_a	101500000	102000000	0.519460	0.480540
Chr2B_a	102000000	102500000	0.543206	0.456594
Chr2B_a	102500000	103000000	0.550976	0.449024
Chr2B_a	103000000	103500000	0.528542	0.471458
Chr2B_a	103500000	104000000	0.536330	0.463670
Chr2B_a	104000000	104500000	0.540388	0.459612
Chr2B_a	104500000	105000000	0.545726	0.454274
Chr2B_a	105000000	105500000	0.531314	0.468686
Chr2B_a	105500000	106000000	0.534730	0.465270
Chr2B_a	106000000	106500000	0.540452	0.459548
Chr2B_a	106500000	107000000	0.535928	0.464072
Chr2B_a	107000000	107500000	0.547126	0.452874
Chr2B_a	107500000	108000000	0.540798	0.459202
Chr2B_a	108000000	108500000	0.536878	0.463122
Chr2B_a	108500000	109000000	0.553474	0.446526
Chr2B_a	109000000	109500000	0.545858	0.454142
Chr2B_a	109500000	110000000	0.544482	0.455518
Chr2B_a	110000000	110500000	0.549652	0.450348
Chr2B_a	110500000	111000000	0.530152	0.469848
Chr2B_a	111000000	111500000	0.544852	0.455148
Chr2B_a	111500000	112000000	0.544746	0.455254
Chr2B_a	112000000	112500000	0.525562	0.474438
Chr2B_a	112500000	113000000	0.527592	0.472408
Chr2B_a	113000000	113500000	0.538432	0.461568
Chr2B_a	113500000	114000000	0.536282	0.463718
Chr2B_a	114000000	114500000	0.516258	0.483742
Chr2B_a	114500000	115000000	0.547968	0.452032
Chr2B_a	115000000	115500000	0.554148	0.445852
Chr2B_a	115500000	116000000	0.547202	0.452798
Chr2B_a	116000000	116500000	0.535372	0.464628
Chr2B_a	116500000	117000000	0.522676	0.477324
Chr2B_a	117000000	117500000	0.533274	0.466726
Chr2B_a	117500000	118000000	0.546272	0.453728
Chr2B_a	118000000	118500000	0.537782	0.462218
Chr2B_a	118500000	119000000	0.550236	0.449764
Chr2B_a	119000000	119500000	0.551942	0.448058
Chr2B_a	119500000	120000000	0.553536	0.446464
Chr2B_a	120000000	120500000	0.544486	0.455514
Chr2B_a	120500000	121000000	0.548416	0.451584
Chr2B_a	121000000	121500000	0.552160	0.447840
Chr2B_a	121500000	122000000	0.536906	0.463094
Chr2B_a	122000000	122500000	0.552162	0.447838
Chr2B_a	122500000	123000000	0.539066	0.460934
Chr2B_a	123000000	123500000	0.541642	0.458358
Chr2B_a	123500000	124000000	0.543978	0.456022
Chr2B_a	124000000	124500000	0.552314	0.447686
Chr2B_a	124500000	125000000	0.536226	0.463774
Chr2B_a	125000000	125500000	0.555558	0.444442
Chr2B_a	125500000	126000000	0.547148	0.452852
Chr2B_a	126000000	126500000	0.551650	0.448350
Chr2B_a	126500000	127000000	0.552182	0.447818
Chr2B_a	127000000	127500000	0.554066	0.445934
Chr2B_a	127500000	128000000	0.548738	0.451262
Chr2B_a	128000000	128500000	0.555770	0.444230
Chr2B_a	128500000	129000000	0.542304	0.457696
Chr2B_a	129000000	129500000	0.536052	0.463948
Chr2B_a	129500000	130000000	0.546382	0.453618
Chr2B_a	130000000	130500000	0.550098	0.449902
Chr2B_a	130500000	131000000	0.542076	0.457924
Chr2B_a	131000000	131500000	0.558240	0.441760
Chr2B_a	131500000	132000000	0.547700	0.452300
Chr2B_a	132000000	132500000	0.534378	0.465622
Chr2B_a	132500000	133000000	0.544366	0.455634
Chr2B_a	133000000	133500000	0.543488	0.456512
Chr2B_a	133500000	134000000	0.534542	0.465458
Chr2B_a	134000000	134500000	0.530328	0.469672
Chr2B_a	134500000	135000000	0.546956	0.453044
Chr2B_a	135000000	135500000	0.538944	0.461056
Chr2B_a	135500000	136000000	0.519086	0.480914
Chr2B_a	136000000	136500000	0.551118	0.448882
Chr2B_a	136500000	137000000	0.549576	0.450424
Chr2B_a	137000000	137500000	0.549306	0.450694
Chr2B_a	137500000	138000000	0.550994	0.449006
Chr2B_a	138000000	138500000	0.547946	0.452054
Chr2B_a	138500000	139000000	0.550884	0.449116
Chr2B_a	139000000	139500000	0.539158	0.460842
Chr2B_a	139500000	140000000	0.549930	0.450070
Chr2B_a	140000000	140500000	0.539392	0.460608
Chr2B_a	140500000	141000000	0.543230	0.456770
Chr2B_a	141000000	141500000	0.538978	0.461022
Chr2B_a	141500000	142000000	0.555684	0.444316
Chr2B_a	142000000	142500000	0.552690	0.447310
Chr2B_a	142500000	143000000	0.541226	0.458774
Chr2B_a	143000000	143500000	0.528346	0.471654
Chr2B_a	143500000	144000000	0.539594	0.460406
Chr2B_a	144000000	144500000	0.539368	0.460632
Chr2B_a	144500000	145000000	0.532890	0.467110
Chr2B_a	145000000	145500000	0.524022	0.475778
Chr2B_a	145500000	145879171	0.532622	0.466850
Chr3A_a	0	500000	0.536238	0.463562
Chr3A_a	500000	1000000	0.531750	0.468250
Chr3A_a	1000000	1500000	0.541080	0.458920
Chr3A_a	1500000	2000000	0.536118	0.463882
Chr3A_a	2000000	2500000	0.560722	0.439278
Chr3A_a	2500000	3000000	0.538316	0.461084
Chr3A_a	3000000	3500000	0.554144	0.445856
Chr3A_a	3500000	4000000	0.543052	0.456948
Chr3A_a	4000000	4500000	0.535534	0.464466
Chr3A_a	4500000	5000000	0.561080	0.438920
Chr3A_a	5000000	5500000	0.547664	0.452136
Chr3A_a	5500000	6000000	0.531110	0.468690
Chr3A_a	6000000	6500000	0.534652	0.465348
Chr3A_a	6500000	7000000	0.545286	0.454714
Chr3A_a	7000000	7500000	0.539940	0.460060
Chr3A_a	7500000	8000000	0.534904	0.464896
Chr3A_a	8000000	8500000	0.552962	0.447038
Chr3A_a	8500000	9000000	0.554392	0.445608
Chr3A_a	9000000	9500000	0.546548	0.453452
Chr3A_a	9500000	10000000	0.538484	0.461516
Chr3A_a	10000000	10500000	0.556658	0.443342
Chr3A_a	10500000	11000000	0.539644	0.460356
Chr3A_a	11000000	11500000	0.523980	0.476020
Chr3A_a	11500000	12000000	0.551134	0.448866
Chr3A_a	12000000	12500000	0.547410	0.452590
Chr3A_a	12500000	13000000	0.534214	0.465786
Chr3A_a	13000000	13500000	0.533320	0.466680
Chr3A_a	13500000	14000000	0.532850	0.467150
Chr3A_a	14000000	14500000	0.550172	0.449828
Chr3A_a	14500000	15000000	0.553654	0.446346
Chr3A_a	15000000	15500000	0.548272	0.451728
Chr3A_a	15500000	16000000	0.534670	0.465330
Chr3A_a	16000000	16500000	0.546898	0.453102
Chr3A_a	16500000	17000000	0.542662	0.457338
Chr3A_a	17000000	17500000	0.548150	0.451850
Chr3A_a	17500000	18000000	0.545668	0.454332
Chr3A_a	18000000	18500000	0.548362	0.451638
Chr3A_a	18500000	19000000	0.534850	0.465150
Chr3A_a	19000000	19500000	0.537510	0.462490
Chr3A_a	19500000	20000000	0.553678	0.446322
Chr3A_a	20000000	20500000	0.527006	0.472994
Chr3A_a	20500000	21000000	0.525864	0.474136
Chr3A_a	21000000	21500000	0.547070	0.452930
Chr3A_a	21500000	22000000	0.559052	0.440948
Chr3A_a	22000000	22500000	0.549526	0.450474
Chr3A_a	22500000	23000000	0.524934	0.475066
Chr3A_a	23000000	23500000	0.539232	0.460768
Chr3A_a	23500000	24000000	0.519800	0.480200
Chr3A_a	24000000	24500000	0.517588	0.482412
Chr3A_a	24500000	25000000	0.530516	0.469484
Chr3A_a	25000000	25500000	0.531088	0.468912
Chr3A_a	25500000	26000000	0.546032	0.453968
Chr3A_a	26000000	26500000	0.539148	0.460852
Chr3A_a	26500000	27000000	0.551368	0.448632
Chr3A_a	27000000	27500000	0.517676	0.482324
Chr3A_a	27500000	28000000	0.536704	0.463296
Chr3A_a	28000000	28500000	0.544556	0.455444
Chr3A_a	28500000	29000000	0.553416	0.446584
Chr3A_a	29000000	29500000	0.557030	0.442970
Chr3A_a	29500000	30000000	0.539652	0.460348
Chr3A_a	30000000	30500000	0.533070	0.466930
Chr3A_a	30500000	31000000	0.550378	0.449622
Chr3A_a	31000000	31500000	0.550784	0.449216
Chr3A_a	31500000	32000000	0.531246	0.468754
Chr3A_a	32000000	32500000	0.563554	0.436446
Chr3A_a	32500000	33000000	0.548094	0.451906
Chr3A_a	33000000	33500000	0.544658	0.455342
Chr3A_a	33500000	34000000	0.551846	0.448154
Chr3A_a	34000000	34500000	0.571272	0.428728
Chr3A_a	34500000	35000000	0.529264	0.470736
Chr3A_a	35000000	35500000	0.535818	0.464182
Chr3A_a	35500000	36000000	0.540980	0.459020
Chr3A_a	36000000	36500000	0.536604	0.463396
Chr3A_a	36500000	37000000	0.524490	0.475510
Chr3A_a	37000000	37500000	0.557428	0.442572
Chr3A_a	37500000	38000000	0.549462	0.450538
Chr3A_a	38000000	38500000	0.533282	0.466718
Chr3A_a	38500000	39000000	0.521258	0.478742
Chr3A_a	39000000	39500000	0.529146	0.470854
Chr3A_a	39500000	40000000	0.555520	0.444480
Chr3A_a	40000000	40500000	0.525408	0.474592
Chr3A_a	40500000	41000000	0.548308	0.451692
Chr3A_a	41000000	41500000	0.573402	0.426598
Chr3A_a	41500000	42000000	0.540932	0.459068
Chr3A_a	42000000	42500000	0.517322	0.482678
Chr3A_a	42500000	43000000	0.507846	0.492154
Chr3A_a	43000000	43500000	0.507574	0.492426
Chr3A_a	43500000	44000000	0.531216	0.468784
Chr3A_a	44000000	44500000	0.542578	0.457422
Chr3A_a	44500000	45000000	0.551358	0.448642
Chr3A_a	45000000	45500000	0.541180	0.458820
Chr3A_a	45500000	46000000	0.555066	0.444934
Chr3A_a	46000000	46500000	0.564638	0.435362
Chr3A_a	46500000	47000000	0.551460	0.448540
Chr3A_a	47000000	47500000	0.554514	0.445486
Chr3A_a	47500000	48000000	0.539764	0.460236
Chr3A_a	48000000	48500000	0.570542	0.429458
Chr3A_a	48500000	49000000	0.545586	0.454414
Chr3A_a	49000000	49500000	0.536540	0.463460
Chr3A_a	49500000	50000000	0.524384	0.475616
Chr3A_a	50000000	50500000	0.547814	0.452186
Chr3A_a	50500000	51000000	0.556314	0.443686
Chr3A_a	51000000	51500000	0.525806	0.474194
Chr3A_a	51500000	52000000	0.551582	0.448418
Chr3A_a	52000000	52500000	0.543836	0.456164
Chr3A_a	52500000	53000000	0.543458	0.456542
Chr3A_a	53000000	53500000	0.542978	0.457022
Chr3A_a	53500000	54000000	0.543064	0.456936
Chr3A_a	54000000	54500000	0.568670	0.431330
Chr3A_a	54500000	55000000	0.559444	0.440556
Chr3A_a	55000000	55500000	0.543456	0.456544
Chr3A_a	55500000	56000000	0.549216	0.450784
Chr3A_a	56000000	56500000	0.556964	0.443036
Chr3A_a	56500000	57000000	0.539502	0.460498
Chr3A_a	57000000	57500000	0.534922	0.465078
Chr3A_a	57500000	58000000	0.570930	0.429070
Chr3A_a	58000000	58500000	0.560296	0.439704
Chr3A_a	58500000	59000000	0.536800	0.463200
Chr3A_a	59000000	59500000	0.534428	0.465572
Chr3A_a	59500000	60000000	0.533482	0.466518
Chr3A_a	60000000	60500000	0.530766	0.469234
Chr3A_a	60500000	61000000	0.539880	0.460120
Chr3A_a	61000000	61500000	0.537666	0.462334
Chr3A_a	61500000	62000000	0.549022	0.450978
Chr3A_a	62000000	62500000	0.534734	0.465266
Chr3A_a	62500000	63000000	0.542120	0.457880
Chr3A_a	63000000	63500000	0.547030	0.452970
Chr3A_a	63500000	64000000	0.544672	0.455328
Chr3A_a	64000000	64500000	0.548796	0.451204
Chr3A_a	64500000	65000000	0.525752	0.474248
Chr3A_a	65000000	65500000	0.530050	0.469950
Chr3A_a	65500000	66000000	0.535484	0.464516
Chr3A_a	66000000	66500000	0.513918	0.486082
Chr3A_a	66500000	67000000	0.525464	0.474536
Chr3A_a	67000000	67500000	0.529234	0.470766
Chr3A_a	67500000	68000000	0.540988	0.459012
Chr3A_a	68000000	68500000	0.528964	0.471036
Chr3A_a	68500000	69000000	0.531438	0.468562
Chr3A_a	69000000	69500000	0.549852	0.450148
Chr3A_a	69500000	70000000	0.511036	0.488964
Chr3A_a	70000000	70500000	0.523718	0.476282
Chr3A_a	70500000	71000000	0.519846	0.480154
Chr3A_a	71000000	71500000	0.537846	0.462154
Chr3A_a	71500000	72000000	0.525198	0.474802
Chr3A_a	72000000	72500000	0.529400	0.470600
Chr3A_a	72500000	73000000	0.553074	0.446926
